# NCG f1 - no restart - results
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │ m   │   Loss │   ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪════════╪═══════════════╪════════════╡
# │ Monk1 │ NCG FR      │ 0.0001 │  0.1 │     -     │ -   │   0.12 │ 0.0393 │         20000 │      89.06 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │     108181 │             1 │            63 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛

f,time_iter,beta,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.12072872739312138,0.004060029983520508,1.0109928063493223,0.0011208908506296074,0.04039918146591288,y,0,0.0033991336822509766,y,y,7
0.12072780410756054,0.0038378238677978516,1.0109498709416243,0.001121327584499741,0.04061976218888404,y,0,0.002713918685913086,y,y,7
0.12072687068658489,0.0033037662506103516,1.010905455683231,0.0011218942559553836,0.04084065010921571,y,0,0.0027031898498535156,y,y,7
0.12072592695406877,0.0038869380950927734,1.0108595982128956,0.0011225922840374148,0.041061807834965984,y,0,0.0032842159271240234,y,y,7
0.12072497273056838,0.0033621788024902344,1.0108123373185638,0.0011234231233339376,0.041283198066050186,y,0,0.0026061534881591797,y,y,7
0.12072400783321544,0.003197908401489258,1.0107637129278932,0.0011243882640434156,0.041504783637488836,y,0,0.002611875534057617,y,y,7
0.1207230320756065,0.0037789344787597656,1.010713766092916,0.0011254892318821646,0.041726527563501134,y,0,0.0032050609588623047,y,y,7
0.12072204526768883,0.0031180381774902344,1.0106625389689514,0.0011267275877396025,0.04194839308229899,y,0,0.0025272369384765625,y,y,7
0.12072104721564275,0.0031290054321289062,1.0106100747866766,0.0011281049271020408,0.04217034370140671,y,0,0.0025222301483154297,y,y,7
0.12072003772175988,0.004102945327758789,1.0105564178173152,0.0011296228791903883,0.04239234324332345,y,0,0.00327301025390625,y,y,7
