# NCG PR+ - results
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤══════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │ m   │   Loss │     ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪══════════╪═══════════════╪════════════╡
# │ Monk1 │ NCG PR+     │ 0.0001 │  0.3 │           │ -   │ 0.0265 │ 8.41e-06 │           191 │       1.85 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧══════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │        950 │             1 │          1.39 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛

f,time_iter,beta,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.2499999571723255,0.006187915802001953,0.0,4.0,0.00034217335525890273,y,2,0.003580808639526367,n,-,0
0.17981540075390332,0.02783203125,0.003952768752198836,108020.65469293669,0.00010493516242355271,y,17,0.02634906768798828,y,y,1
0.1798110975055273,0.01710677146911621,1100559.2684947627,0.0006811481795748424,0.11008518309885938,y,0,0.014230728149414062,y,y,8
0.17096057863038772,0.00454401969909668,0.007053852083289621,1.4011890547418053,0.1108538346561147,y,1,0.0032880306243896484,y,y,0
0.1500986255106782,0.006249904632568359,0.36968319299723335,8.0,0.06866930733254191,y,3,0.0032091140747070312,n,-,0
0.14604003018723494,0.00788116455078125,0.12736709389363682,8.0,0.034580957914162935,y,3,0.0039670467376708984,n,-,0
0.14487100397491526,0.0016131401062011719,2.159953101377594,1.0,0.04791770925270417,y,0,0.0004589557647705078,n,-,0
0.14292664462350033,0.004124164581298828,0.0,4.0,0.030203113099432122,y,2,0.003026723861694336,n,-,0
0.1417194720336037,0.0031201839447021484,1.1731265508672084,2.0,0.033587126790462024,y,1,0.001499176025390625,n,-,0
0.1354868592475422,0.006876707077026367,0.4138041861092186,32.0,0.01955973116901202,y,5,0.005621910095214844,n,-,0
0.13259071132422004,0.0022678375244140625,5.697824258872336,2.0,0.047225146447275865,y,1,0.0012748241424560547,n,-,0
0.12788068459826035,0.005016803741455078,0.27851115062911447,8.0,0.03330596220315674,y,3,0.004004955291748047,n,-,0
0.12636108234542448,0.002858877182006836,1.6481042735564417,2.0,0.03744914731419253,y,1,0.001577138900756836,n,-,0
0.1211622230997124,0.004486799240112305,0.17087366338485627,16.0,0.02656967906823201,y,4,0.0024347305297851562,n,-,0
0.11643505851966944,0.003317117691040039,1.4401049429517887,16.0,0.027949654338164497,y,4,0.002665996551513672,n,-,0
0.10547610002387833,0.008064031600952148,7.345860939657683,3.021001013017433,0.07735682467527388,y,2,0.006685972213745117,y,y,0
0.09786925043668765,0.016144275665283203,0.04490671542164906,16.0,0.030048647425334446,y,4,0.01200103759765625,n,-,0
0.09518869110200165,0.007844924926757812,0.7722859308611508,5.708516379462435,0.02882791012189803,y,3,0.006652116775512695,y,y,0
0.08612531539249699,0.006787776947021484,1.2013925544214292,16.0,0.029279969894230866,y,4,0.00492405891418457,n,-,0
0.0844695103160042,0.002599000930786133,0.3827897493790103,4.0,0.03084277321493283,y,2,0.00185394287109375,n,-,0
0.08235584769666947,0.005780935287475586,0.8941889354254662,8.0,0.02493635866786548,y,3,0.004660129547119141,n,-,0
0.08090548149694964,0.00568699836730957,0.4475188266408819,4.0,0.02979486544401478,y,2,0.0025849342346191406,n,-,0
0.0797588745154228,0.009137153625488281,0.707104652214134,11.808484407090122,0.01841724666959529,y,4,0.007946014404296875,y,y,0
0.0770350369533476,0.0036249160766601562,2.2031356887171416,4.0,0.0363410235135132,y,2,0.002460002899169922,n,-,0
0.07081306696909562,0.012598991394042969,0.2656386329422325,64.0,0.01258374448033873,y,6,0.011422872543334961,n,-,0
0.06811632426100842,0.008917093276977539,1.3073434648695756,32.0,0.013419850037257257,y,5,0.0077970027923583984,n,-,0
0.0658282878371213,0.015566110610961914,8.524867030987089,4.0,0.03750567902552583,y,2,0.012019872665405273,n,-,0
0.06132245306200673,0.022678136825561523,0.1754909974722047,4.0,0.042471171055243215,y,2,0.011460304260253906,n,-,0
0.05961334325035782,0.008334159851074219,0.0,16.0,0.013573543461242166,y,4,0.0071849822998046875,n,-,0
0.0558023150477778,0.006128072738647461,1.3439247185506098,22.474252960780117,0.016708074069962085,y,5,0.005157947540283203,y,y,0
0.05333660192607056,0.005496025085449219,1.5786698658834315,16.0,0.018148616649762302,y,4,0.003016948699951172,n,-,0
0.04940733865793277,0.009114742279052734,0.6836044774205629,32.0,0.01844924041126162,y,5,0.008075952529907227,n,-,0
0.04743379059953305,0.013588190078735352,1.197162792445785,12.176047003054954,0.020842471371235873,y,4,0.01287698745727539,y,y,0
0.044352286148403176,0.008152008056640625,0.5789504084240363,16.0,0.01908398338239847,y,4,0.006757020950317383,n,-,0
0.042986104310415406,0.00444793701171875,0.3744718335445136,16.0,0.011778149824684076,y,4,0.0037817955017089844,n,-,0
0.04126164177187672,0.00821995735168457,0.643463115477145,32.0,0.00934646192101642,y,5,0.0074062347412109375,n,-,0
0.04044977798270888,0.00570225715637207,0.8843143701875568,32.0,0.007628701405807567,y,5,0.004467964172363281,n,-,0
0.039926112219142246,0.0068128108978271484,1.150951730429258,32.0,0.00708742295184489,y,5,0.004853010177612305,n,-,0
0.03874843860493465,0.00935816764831543,0.21797599870228124,64.0,0.006099107419036188,y,6,0.008067131042480469,n,-,0
0.03834080757466242,0.008181095123291016,0.1421354290915883,128.0,0.002902720720758387,y,7,0.007029056549072266,n,-,0
0.03805324713778845,0.004595041275024414,6.77337328645925,16.0,0.007357453117614116,y,4,0.0034160614013671875,n,-,0
0.03780882439267073,0.005232810974121094,0.0,16.0,0.0051047165871071,y,4,0.0045511722564697266,n,-,0
0.03741317998473928,0.005669116973876953,0.2786728204252081,64.0,0.0035290105568416825,y,6,0.0047779083251953125,n,-,0
0.037290211827238934,0.005795001983642578,1.5352856929625602,16.0,0.003791525033896324,y,4,0.004891157150268555,n,-,0
0.0371438333113666,0.004858732223510742,0.0,49.41552430260369,0.0024175818489761323,y,6,0.003985166549682617,y,y,0
0.03692598122747115,0.003596067428588867,1.9054808567420038,32.0,0.003339052670606419,y,5,0.0029532909393310547,n,-,0
0.03655500548687962,0.006548881530761719,0.21668156374056377,128.0,0.0022401685788775837,y,7,0.005800962448120117,n,-,0
0.036151842317442874,0.007439851760864258,5.2000200835746915,32.0,0.005067056539761198,y,5,0.006601810455322266,n,-,0
0.03465146037720661,0.00941920280456543,1.1831897841236974,103.42662124173553,0.005276389433244759,y,7,0.007147073745727539,y,y,0
0.0342365547426559,0.005062103271484375,0.587400688530853,16.0,0.006478789266702352,y,4,0.003893136978149414,n,-,0
0.03379254048751844,0.008056640625,0.24847618366390864,32.0,0.004591728543188809,y,5,0.0072138309478759766,n,-,0
0.0336336202500728,0.004603862762451172,0.3901778421939009,32.0,0.0030035598344631182,y,5,0.0039560794830322266,n,-,0
0.03352749639422885,0.0059931278228759766,1.4237212993118475,32.0,0.0031114972702970933,y,5,0.00455784797668457,n,-,0
0.03345268580327046,0.005154848098754883,0.14920572997400366,32.0,0.00265537433360128,y,5,0.004489898681640625,n,-,0
0.03332932726218213,0.005784034729003906,2.0991084133555797,32.0,0.003614257512786526,y,5,0.0051310062408447266,n,-,0
0.03325681603059573,0.003412961959838867,0.17513066985834405,16.0,0.0035280797716981302,y,4,0.002782106399536133,n,-,0
0.033197841071882624,0.007586956024169922,0.6073374968323876,47.26033182398101,0.002118693651109196,y,6,0.0069158077239990234,y,y,0
0.03313185223156274,0.003554105758666992,0.977282798922739,16.0,0.003095453230060815,y,4,0.0027320384979248047,n,-,0
0.032964327416363993,0.006842136383056641,0.4016688610675366,256.0,0.0013639952876741263,y,8,0.005941867828369141,n,-,0
0.03282730427984573,0.0029969215393066406,6.854472868844611,16.0,0.004027548160164999,y,4,0.002285003662109375,n,-,0
0.03257645830985957,0.012665987014770508,0.22998941503615317,128.0,0.002016406279124548,y,7,0.011885881423950195,n,-,0
0.03247864673515005,0.016458988189697266,1.154468861801261,64.0,0.001874014172391868,y,6,0.012134790420532227,n,-,0
0.03237137376217859,0.004809856414794922,2.368426010003218,32.0,0.0029183149920345747,y,5,0.004160165786743164,n,-,0
0.03213079895269596,0.022227764129638672,0.9305720928824769,92.3911454122892,0.00249434150570953,y,7,0.02092599868774414,y,y,0
0.03192532924307465,0.020803213119506836,0.6147255310115647,45.75569688350722,0.0029730691979202336,y,6,0.01946878433227539,y,y,0
0.031840438029090104,0.014258861541748047,1.1542506329695317,16.0,0.0031969446465864772,y,4,0.013573884963989258,n,-,0
0.03172324614434718,0.010035037994384766,0.19124738258604662,128.0,0.0014734793129734742,y,7,0.0086669921875,n,-,0
0.031645771554223566,0.008030891418457031,1.6107541499072036,64.0,0.0017061873312079528,y,6,0.007129192352294922,n,-,0
0.03159466400670642,0.0059888362884521484,1.285920655182409,16.0,0.002289463069115026,y,4,0.005265951156616211,n,-,0
0.03149822376124183,0.01007699966430664,0.29000927379457453,64.0,0.0014970069619384,y,6,0.00860595703125,n,-,0
0.03145930177511242,0.0064239501953125,1.2103893401457932,24.198648250483405,0.001618062852489818,y,5,0.0045320987701416016,y,y,0
0.03141490503861241,0.018209218978881836,1.1831967095820792,32.0,0.0016039628940611155,y,5,0.017431020736694336,n,-,0
0.03139308495814353,0.012060880661010742,0.10188716912262819,32.0,0.0012583265001857302,y,5,0.010031938552856445,n,-,0
0.03133173037471851,0.010210037231445312,2.616133422354874,32.0,0.0019719339300442494,y,5,0.009013891220092773,n,-,0
0.031317983191981306,0.004737138748168945,0.008364554829255974,8.0,0.0016521199544159175,y,3,0.0035479068756103516,n,-,0
0.03129154815298685,0.006655216217041016,0.0,128.0,0.0007190364460567455,y,7,0.005930900573730469,n,-,0
0.03127570794218736,0.003443002700805664,6.159700645646821,16.0,0.0017530822179174916,y,4,0.0028028488159179688,n,-,0
0.03119987162914653,0.00589299201965332,0.22853398131200858,128.0,0.0012605299399144419,y,7,0.005054950714111328,n,-,0
0.031147018594879363,0.0034780502319335938,6.472649698725752,16.0,0.0031489291411455215,y,4,0.0026378631591796875,n,-,0
0.03092545706735577,0.0050601959228515625,0.3658271593111704,90.75266532989117,0.0023058903260314784,y,7,0.0043582916259765625,y,y,0
0.030783272544115697,0.004184246063232422,3.5315896686259913,16.0,0.004505420068620861,y,4,0.0028810501098632812,n,-,0
0.02942644174223928,0.0059740543365478516,0.8419495601513883,148.90574043584368,0.0035778097452171067,y,8,0.004869699478149414,y,y,0
0.029072682513514546,0.007776021957397461,1.5332665205194815,32.0,0.005129997929179865,y,5,0.0071489810943603516,n,-,0
0.0288967131932596,0.002547025680541992,1.367465631813018,8.0,0.006726069387639468,y,3,0.0018780231475830078,n,-,0
0.02873753351102113,0.007493019104003906,0.0,32.0,0.0037944874104527612,y,5,0.00487971305847168,n,-,0
0.02841439464268928,0.008259057998657227,2.9107996725745533,32.0,0.006134639123510977,y,5,0.00733494758605957,n,-,0
0.02816377920784747,0.004726886749267578,0.397797116981499,8.0,0.007496728771480467,y,3,0.0032150745391845703,n,-,0
0.028072213207727407,0.006217002868652344,0.0,32.0,0.002118369658210914,y,5,0.003838062286376953,n,-,0
0.02796039359543439,0.004135847091674805,1.0157222080985293,32.0,0.0024097436049143692,y,5,0.0034942626953125,n,-,0
0.027864477354627104,0.00460505485534668,1.4149327059524248,32.0,0.002372196283595103,y,5,0.0033609867095947266,n,-,0
0.02771814984009765,0.006857156753540039,0.2433451620948569,64.0,0.0020356447675069804,y,6,0.005806922912597656,n,-,0
0.02755511379348985,0.006844043731689453,3.1205952193011335,23.08056156064811,0.003622043190255688,y,5,0.00585484504699707,y,y,0
0.027374325589413745,0.008857965469360352,0.45647102621604035,128.0,0.0020069801814067284,y,7,0.008063077926635742,n,-,0
0.027275614423761307,0.005391836166381836,1.807157932152075,32.0,0.0027537845380966853,y,5,0.004050016403198242,n,-,0
0.027101083440698816,0.007186174392700195,1.1230555030358285,32.0,0.003482630479953694,y,5,0.005864381790161133,n,-,0
0.027042520721556537,0.006418943405151367,1.2899963956890335,16.0,0.003252555207829721,y,4,0.005507946014404297,n,-,0
