# LBFGS - results
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤═════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │   m │   Loss │    ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪═════════╪═══════════════╪════════════╡
# │ Monk2 │ L-BFGS      │ 0.0001 │  0.9 │ -         │   3 │ 0.0282 │ 2.8e-05 │           123 │       0.32 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧═════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │          1 │             1 │          0.06 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛
f,time_iter,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.0445824237585714,0.001600027084350586,1.0,0.008976583716626114,y,0,0.000331878662109375,n,-,0
0.03927962942323596,0.0021681785583496094,0.6037176011054399,0.009070302361594864,y,0,0.0008969306945800781,y,y,0
0.037545568849727824,0.0022950172424316406,0.5310191142668826,0.010955814281973012,y,0,0.0008881092071533203,y,y,0
0.03580293836465527,0.0016117095947265625,1.0,0.007821690210075208,y,0,0.00033092498779296875,n,-,0
0.03422728573449956,0.0018680095672607422,1.0,0.0048658380067972675,y,0,0.00031304359436035156,n,-,0
0.03262392971235636,0.0021169185638427734,1.0,0.006085529061715789,y,0,0.0004899501800537109,n,-,0
0.03202459618188883,0.0018088817596435547,1.0,0.003845310056568159,y,0,0.0003139972686767578,n,-,0
0.03150775373747279,0.0015349388122558594,1.0,0.003697524207533943,y,0,0.000308990478515625,n,-,0
0.030557690389371638,0.0015270709991455078,1.0,0.0034070881779379486,y,0,0.0003058910369873047,n,-,0
0.03019403816093108,0.0018067359924316406,0.39638430347362175,0.0035334967644978545,y,0,0.0005841255187988281,y,y,0
0.029861586519469806,0.0015769004821777344,1.0,0.003871858165769045,y,0,0.00030994415283203125,n,-,0
0.029660160663058134,0.0018281936645507812,1.0,0.0031015248904576456,y,0,0.0003139972686767578,n,-,0
0.029482018388708658,0.001531839370727539,1.0,0.001793210435753717,y,0,0.0003077983856201172,n,-,0
0.029302539241310616,0.004044055938720703,1.0,0.002300273048175251,y,0,0.00061798095703125,n,-,0
0.029150598016280185,0.0019426345825195312,1.0,0.0023581936689681133,y,0,0.000335693359375,n,-,0
0.029021302667967635,0.0015938282012939453,1.0,0.005964142854981461,y,0,0.0003142356872558594,n,-,0
0.028922826307238317,0.0015399456024169922,1.0,0.0039036442878624387,y,0,0.00031113624572753906,n,-,0
0.028897594361383058,0.001561880111694336,1.0,0.001040216987058825,y,0,0.000308990478515625,n,-,0
0.028815384418873595,0.0019431114196777344,1.0,0.0009467957565576819,y,0,0.0003151893615722656,n,-,0
0.0287570403533429,0.0015490055084228516,1.0,0.0013227700333192374,y,0,0.00030684471130371094,n,-,0
0.028720697817813202,0.0016372203826904297,1.0,0.0010406236300387144,y,0,0.0004076957702636719,n,-,0
0.02865200175892331,0.0017969608306884766,1.0,0.0012047752993694818,y,0,0.0003838539123535156,n,-,0
0.028581888313793494,0.0015523433685302734,1.0,0.0013772333665068002,y,0,0.0003108978271484375,n,-,0
0.028560498446439694,0.001528024673461914,1.0,0.001014547741016255,y,0,0.000308990478515625,n,-,0
0.028545948119774858,0.0015621185302734375,1.0,0.0006320707835896228,y,0,0.0003070831298828125,n,-,0
0.028526968403071607,0.001547098159790039,1.0,0.0008002885444801611,y,0,0.000308990478515625,n,-,0
0.02848787020297508,0.001940011978149414,1.0,0.0007868506526555878,y,0,0.00045990943908691406,n,-,0
