# LBFGS - results
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤══════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │   m │   Loss │     ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪══════════╪═══════════════╪════════════╡
# │ Monk2 │ L-BFGS      │ 0.0001 │  0.9 │ -         │  30 │ 0.0282 │ 2.91e-05 │            74 │        0.6 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧══════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │          0 │             1 │           0.1 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛

f,time_iter,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.08560889964132082,0.0030982494354248047,1.0,0.026938371415492643,y,0,0.0005741119384765625,n,-,0
0.06434833808752827,0.005784034729003906,1.0,0.06082439267340948,y,0,0.0005688667297363281,n,-,0
0.05047451949437192,0.007879972457885742,1.0,0.0187677448966998,y,0,0.0003666877746582031,n,-,0
0.0453082546321804,0.012471675872802734,0.2293260641216163,0.016726111354948944,y,0,0.009296894073486328,y,y,0
0.043197490654170195,0.009596109390258789,1.0,0.009574651335202087,y,0,0.0011582374572753906,n,-,0
0.04072988299530163,0.01244497299194336,1.0,0.01406403590751341,y,0,0.0008640289306640625,n,-,0
0.038545373487382725,0.00847482681274414,1.0,0.008495117278475817,y,0,0.0010459423065185547,n,-,0
0.0367373632353994,0.0065572261810302734,1.0,0.006213890861373909,y,0,0.0006768703460693359,n,-,0
0.035686055773194544,0.006456136703491211,1.0,0.004565355080254233,y,0,0.0023260116577148438,n,-,0
0.03422769074192206,0.008123159408569336,1.0,0.004928042133925822,y,0,0.0005247592926025391,n,-,0
0.033845351879636276,0.00662684440612793,1.0,0.0030325851467077327,y,0,0.0006840229034423828,n,-,0
0.03352670076469185,0.007606029510498047,1.0,0.0033000705255663227,y,0,0.00055694580078125,n,-,0
0.03323169310876209,0.02364516258239746,1.0,0.0024167604515154726,y,0,0.0007910728454589844,n,-,0
0.032437574567386586,0.008515119552612305,1.0,0.0026246591704194885,y,0,0.0015528202056884766,n,-,0
0.031568136341550194,0.03144383430480957,1.0,0.003584240738338189,y,0,0.0015292167663574219,n,-,0
0.030919104133666962,0.00889277458190918,1.0,0.0050733374860226065,y,0,0.0005509853363037109,n,-,0
0.030495759209001466,0.016776084899902344,1.0,0.003629420045441938,y,0,0.006512880325317383,n,-,0
0.03019257993457259,0.005930900573730469,1.0,0.003766208246271877,y,0,0.0005927085876464844,n,-,0
0.02951898297782202,0.00690007209777832,1.0,0.004053340004220086,y,0,0.0006299018859863281,n,-,0
0.029189872097339933,0.010312080383300781,1.0,0.0031063318976318607,y,0,0.0008819103240966797,n,-,0
0.0289490353943143,0.011460065841674805,1.0,0.002498190801639202,y,0,0.0009758472442626953,n,-,0
0.02875035833428751,0.006036043167114258,1.0,0.0017390784936068514,y,0,0.0009019374847412109,n,-,0
0.028609580091053,0.006357908248901367,1.0,0.0011608777096917642,y,0,0.0004811286926269531,n,-,0
0.028495758558956627,0.006769895553588867,1.0,0.0008561906837899542,y,0,0.0005869865417480469,n,-,0
0.028439378011766735,0.006947994232177734,1.0,0.0008949396978217603,y,0,0.0010499954223632812,n,-,0
0.028407879799401597,0.005670070648193359,1.0,0.0009615674232258562,y,0,0.0006308555603027344,n,-,0
0.028385615742897226,0.008360862731933594,1.0,0.0006589489603572671,y,0,0.004798412322998047,n,-,0
0.028359817175941368,0.007071018218994141,1.0,0.0005511738994260895,y,0,0.0006167888641357422,n,-,0
0.02831297831486468,0.022119998931884766,1.0,0.000702206606138765,y,0,0.0004780292510986328,n,-,0
