#  - LBFGS - results
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤══════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │   m │   Loss │     ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪══════════╪═══════════════╪════════════╡
# │ Monk2 │ L-BFGS      │ 0.0001 │  0.9 │ -         │  20 │ 0.0285 │ 1.62e-05 │            80 │        0.3 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧══════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │          1 │             1 │          0.05 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛

f,time_iter,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.24799220446577375,0.012197017669677734,1.0,0.1000029007327362,y,0,0.0073490142822265625,n,-,0
0.23617972674167903,0.0059549808502197266,1.0,0.07566993862885266,y,0,0.000965118408203125,n,-,0
0.23602210594700343,0.012787818908691406,2.0,0.004413883623664575,y,1,0.004592180252075195,n,-,0
0.2348822750218902,0.003319978713989258,1.0,0.004299208871243194,y,0,0.0008170604705810547,n,-,0
0.2342859274220583,0.003687143325805664,1.0,0.006962793241385836,y,0,0.0004820823669433594,n,-,0
0.23191597102531983,0.0030612945556640625,1.0,0.005736320500218197,y,0,0.0007889270782470703,n,-,0
0.2305392550043779,0.004339933395385742,0.5044195199080621,0.01411501166779116,y,0,0.002151012420654297,y,y,0
0.22848468409765985,0.0027179718017578125,1.0,0.025270502631142847,y,0,0.0005128383636474609,n,-,0
0.225690138664967,0.003551959991455078,1.0,0.01977879003234547,y,0,0.0005052089691162109,n,-,0
0.2245875855084624,0.0018281936645507812,1.0,0.005750452539101675,y,0,0.0003209114074707031,n,-,0
0.22234111822616917,0.0040149688720703125,0.5324795001481166,0.008019107960684025,y,0,0.0015289783477783203,y,y,0
0.22136676931853408,0.003571033477783203,0.43992991647368007,0.005266819271652731,y,0,0.0010678768157958984,y,y,0
0.22025733455358198,0.003490924835205078,1.0,0.011905592676879378,y,0,0.0005869865417480469,n,-,0
0.21671699323755175,0.002568960189819336,1.0,0.01998427505098687,y,0,0.0003261566162109375,n,-,0
0.2066311806363065,0.0024497509002685547,0.2849905650704484,0.03099116544255397,y,0,0.0006167888641357422,y,y,0
0.20387194333075653,0.002231121063232422,0.27709814521849957,0.03496440569110241,y,0,0.0005970001220703125,y,y,0
0.20107470587972123,0.0033349990844726562,1.0,0.01428539106860806,y,0,0.0005381107330322266,n,-,0
0.19773485994662224,0.002888202667236328,1.0,0.01402297166735197,y,0,0.0003490447998046875,n,-,0
0.1907540920040799,0.002916097640991211,1.0,0.023430263695753233,y,0,0.00034618377685546875,n,-,0
0.17327585210041146,0.0021848678588867188,1.0,0.03621071803160897,y,0,0.0003299713134765625,n,-,0
0.15555740134195045,0.002012968063354492,1.0,0.03823024304557265,y,0,0.0003178119659423828,n,-,0
0.14567059842721897,0.0024480819702148438,1.0,0.035638343674549725,y,0,0.0005240440368652344,n,-,0
0.12655991623541057,0.003523111343383789,1.0,0.02194945699697685,y,0,0.0006549358367919922,n,-,0
0.10344061671811382,0.0047490596771240234,0.5483265680537381,0.03153038490688165,y,0,0.0015690326690673828,y,y,0
0.08046619674272282,0.0033941268920898438,1.0,0.030934138367133813,y,0,0.0005350112915039062,n,-,0
0.06685828065621854,0.0030210018157958984,1.0,0.04046759943599402,y,0,0.0004649162292480469,n,-,0
0.05546557329140084,0.0031702518463134766,1.0,0.04000144081265605,y,0,0.0005168914794921875,n,-,0
0.051469920623685286,0.005747079849243164,1.0,0.007704345576514946,y,0,0.0025048255920410156,n,-,0
0.04856184717395251,0.0034759044647216797,1.0,0.016990476317159307,y,0,0.00047206878662109375,n,-,0
0.041748316974836205,0.0030028820037841797,1.0,0.013807580317571346,y,0,0.0004858970642089844,n,-,0
0.036651664254198676,0.003638029098510742,1.0,0.009463941353940564,y,0,0.0006778240203857422,n,-,0
0.03577151881796285,0.0028657913208007812,1.0,0.007753227721711167,y,0,0.0003647804260253906,n,-,0
0.03392368435172749,0.001989126205444336,1.0,0.021479731520709384,y,0,0.0003077983856201172,n,-,0
0.03329307740214744,0.0019850730895996094,1.0,0.0043359782102693305,y,0,0.0003070831298828125,n,-,0
0.03250243209443195,0.0019609928131103516,1.0,0.005594730557128959,y,0,0.00030612945556640625,n,-,0
0.031435259573269904,0.0019488334655761719,1.0,0.003702149720875798,y,0,0.0003070831298828125,n,-,0
0.030746404641188885,0.002104043960571289,1.0,0.0038955972916485822,y,0,0.0004489421844482422,n,-,0
0.030388878113767687,0.0022041797637939453,1.0,0.0026675072408700443,y,0,0.00031280517578125,n,-,0
0.03009421789128778,0.002488851547241211,1.0,0.0015844453721174702,y,0,0.0003108978271484375,n,-,0
0.029630191919665063,0.002006053924560547,1.0,0.0016536515394931575,y,0,0.0003161430358886719,n,-,0
0.029283954865791943,0.001984834671020508,1.0,0.0013887268378926388,y,0,0.0003058910369873047,n,-,0
0.029220036415398262,0.0019750595092773438,1.0,0.0013457908845643186,y,0,0.0003070831298828125,n,-,0
0.029008657850634192,0.0019571781158447266,1.0,0.0026130922477441204,y,0,0.00030493736267089844,n,-,0
0.02895060162604182,0.002101898193359375,1.0,0.001176294894142145,y,0,0.0003142356872558594,n,-,0
0.028903139252226998,0.002068042755126953,1.0,0.0006223181531147489,y,0,0.0003159046173095703,n,-,0
0.0288471173372728,0.002063274383544922,1.0,0.0007559815708446226,y,0,0.0003447532653808594,n,-,0
0.028777812980416866,0.0020918846130371094,1.0,0.0007276016522900203,y,0,0.0004177093505859375,n,-,0
0.02867229332816245,0.0020072460174560547,1.0,0.0006454308072789868,y,0,0.000308990478515625,n,-,0
0.028626855155098694,0.001973867416381836,1.0,0.0016235631587059685,y,0,0.00031304359436035156,n,-,0
0.028610886250760713,0.002006053924560547,1.0,0.0008531656545583056,y,0,0.000308990478515625,n,-,0
0.028593805704065965,0.002480030059814453,1.0,0.0004937539043692822,y,0,0.0004878044128417969,n,-,0
0.028576011310942534,0.0033159255981445312,1.0,0.00041727776311157775,y,0,0.0008270740509033203,n,-,0
0.02855643248805765,0.003262042999267578,1.0,0.0003884373672175694,y,0,0.0004949569702148438,n,-,0
0.02854954710378682,0.0035037994384765625,0.2708024339457025,0.0002919474736594486,y,0,0.0008907318115234375,y,y,0
