#  - NCG FR -
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤══════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │   restart │ m   │   Loss │     ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪══════════╪═══════════════╪════════════╡
# │ Monk3 │ NCG FR      │ 0.0001 │  0.1 │         6 │ -   │ 0.0384 │ 6.51e-06 │           450 │       2.22 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧══════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │       2490 │             1 │          1.74 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛

f,time_iter,beta,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.2499340447889213,0.0037860870361328125,0.0,4.0,0.005819564421692255,y,2,0.0018148422241210938,n,-,0
0.24990257351189693,0.006589174270629883,0.00614211581289711,302.7481051020205,0.0004560888767457911,y,9,0.005625009536743164,y,y,0
0.2191935576349722,0.008420944213867188,37.85746424228704,460.9228068749312,0.0028062427804637774,y,9,0.007769107818603516,y,y,1
0.21911834145701375,0.002650022506713867,1527.7430290231468,0.012534717151691032,0.10968579729158495,y,0,0.0020437240600585938,y,y,4
0.21903765618827675,0.002621889114379883,1.041800101812821,0.012957059470387788,0.11195476796870774,y,0,0.002028942108154297,y,y,4
0.2189504129464058,0.0027070045471191406,1.0389565317943992,0.013496827053241681,0.11411461860275453,y,0,0.0021088123321533203,y,y,4
0.15731687042502446,0.0027205944061279297,0.0,8.0,0.11614848236876585,y,3,0.0021169185638427734,n,-,0
0.0748251599386787,0.0036399364471435547,0.5928685300255652,32.0,0.08943195789260253,y,5,0.003013134002685547,n,-,0
0.07235241823373248,0.0034492015838623047,0.02244120636927863,32.0,0.013397255454303867,y,5,0.002850055694580078,n,-,0
0.059417141899801046,0.005979061126708984,0.32977544257884883,283.1260669805619,0.007693518356930231,y,9,0.005383968353271484,y,y,1
0.059147927884805676,0.0040400028228759766,0.35399001127981833,22.77266526777943,0.004577417209758079,y,5,0.0034399032592773438,y,y,0
0.05827422898040643,0.00421905517578125,1.7819531306984495,43.2175415608269,0.006110385867655383,y,6,0.003607034683227539,y,y,0
0.05791040865865447,0.0038030147552490234,0.0,9.288469932670717,0.00897411551704161,y,4,0.0028150081634521484,y,y,0
0.057281494492635275,0.004775047302246094,0.2196664302098066,78.03569913533086,0.0042060409994998695,y,7,0.0041730403900146484,y,y,0
0.05668223433219415,0.005726337432861328,0.4066231379348282,150.58415159180274,0.0026820665237453287,y,8,0.004878997802734375,y,y,0
0.056196328104165555,0.003162860870361328,8.93529947909956,16.0,0.008017225553947294,y,4,0.00244903564453125,n,-,0
0.05561154309247454,0.0046689510345458984,0.13435754746224746,128.0,0.0029386992079879124,y,7,0.004072904586791992,n,-,0
0.05554672224355632,0.003154277801513672,0.9365251220159471,16.0,0.0028439034740747305,y,4,0.002557992935180664,n,-,0
0.05549822185029406,0.003325939178466797,0.0,9.2956138983755,0.0032139501020855485,y,4,0.002694845199584961,y,y,0
0.05536506069044699,0.004032135009765625,0.42127410994011283,64.0,0.0020860346343614363,y,6,0.003422975540161133,n,-,0
0.055314830202708366,0.00471806526184082,0.2944200167136982,81.81890982334488,0.0011318924973205957,y,7,0.004126310348510742,y,y,0
0.05527863973908825,0.006264209747314453,4.81332258779056,11.568420649611351,0.0024832912925619108,y,4,0.0053441524505615234,y,y,0
0.05516299935095426,0.010050773620605469,0.19496172933267453,183.89977935056643,0.0010964841291308724,y,8,0.00861501693725586,y,y,0
0.055034021942849565,0.0051212310791015625,1.5450481767790518,128.0,0.0013629294094168246,y,7,0.004513978958129883,n,-,0
0.055006678312546575,0.002974987030029297,0.0,6.232941492360343,0.002951098441106118,y,3,0.002373218536376953,y,y,0
0.05496172443341898,0.005278825759887695,0.08712690119914403,128.0,0.0008710835867193732,y,7,0.004613161087036133,n,-,0
0.05495168316093275,0.005004167556762695,0.6977948823966507,40.47389634855716,0.000727651988806658,y,6,0.0041961669921875,y,y,0
0.054932442039575036,0.004237651824951172,3.9404772224239792,18.25850998055534,0.0014444354262979624,y,5,0.0033800601959228516,y,y,0
0.05491931933193432,0.004021883010864258,0.20784373361612551,64.0,0.0006585164056847164,y,6,0.003412961959838867,n,-,0
0.05490822926535312,0.003184080123901367,4.686454520545015,11.384959847972787,0.0014255708371957727,y,4,0.0025899410247802734,y,y,0
0.054895663351900305,0.005505084991455078,0.0,54.56586872426507,0.0006806404754032806,y,6,0.004912853240966797,y,y,0
0.05489105686486158,0.002644062042236328,2.2733519892260174,8.0,0.0010262451401934257,y,3,0.0018610954284667969,n,-,0
0.05488042942008717,0.004952907562255859,0.21828243744308173,83.81825973128878,0.00047946897537030816,y,7,0.00432896614074707,y,y,0
0.054872713749260386,0.00374603271484375,7.15571808529272,9.389137978924472,0.001282587851426747,y,4,0.003125905990600586,y,y,0
0.054865986620684995,0.005844831466674805,0.23877899152410947,32.0,0.0006267367754233073,y,5,0.004156827926635742,n,-,0
0.05484930746862557,0.004017353057861328,4.166219188148978,18.718493113409902,0.001279252387598123,y,5,0.0031158924102783203,y,y,0
0.05483835647147526,0.003936052322387695,0.0,64.0,0.000567119477698846,y,6,0.0033447742462158203,n,-,0
