#  - NCG HS+ -
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤══════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │ m   │   Loss │     ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪══════════╪═══════════════╪════════════╡
# │ Monk3 │ NCG HS+     │ 0.0001 │  0.3 │           │ -   │ 0.0384 │ 7.16e-06 │           401 │       1.94 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧══════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │       2004 │             1 │          1.47 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛

f,time_iter,beta,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.2499340447889213,0.0047760009765625,0.0,4.0,0.005819564421692255,y,2,0.003192901611328125,n,-,0
0.24990326316241168,0.014230966567993164,0.00661472022504569,256.0,0.0004560888767457911,y,8,0.012925148010253906,n,-,0
0.21490435681706804,0.01617908477783203,31.78906333386539,593.3249816819769,0.002367820383934237,y,10,0.01511383056640625,y,y,1
0.21482221659790035,0.005304813385009766,1777.4633345519487,0.01573086905070688,0.10931744275172761,y,0,0.0039060115814208984,y,y,3
0.12353019572457782,0.007013082504272461,0.020158876729464904,16.0,0.1117209422246457,y,4,0.005948781967163086,n,-,0
0.11141268601476592,0.004693031311035156,0.28964027981548374,8.0,0.05260891778208821,y,3,0.0032949447631835938,n,-,0
0.09975159949201516,0.016748905181884766,0.0,64.0,0.020674351812809206,y,6,0.01605677604675293,n,-,0
0.09664971158732616,0.028575897216796875,0.1150209052793633,64.0,0.009593937086649944,y,6,0.02443385124206543,n,-,0
0.08103422992544772,0.010460138320922852,0.21147886703029045,545.9282343516999,0.004910576149451686,y,10,0.007970809936523438,y,y,1
0.07709360565739991,0.006328105926513672,6.9516013994749795,64.0,0.012649741838884336,y,6,0.00463414192199707,n,-,0
0.07446927895767927,0.0032219886779785156,0.8051816846841028,16.0,0.018758711422238568,y,4,0.0025968551635742188,n,-,0
0.06615381234863382,0.0043201446533203125,0.6858213716016834,64.0,0.016931858454030606,y,6,0.0036928653717041016,n,-,0
0.06533617147687434,0.0036787986755371094,0.0,32.0,0.007076996406149229,y,5,0.0030798912048339844,n,-,0
0.062143109753823714,0.003911018371582031,1.847550065605359,64.0,0.009696209989344113,y,6,0.0033111572265625,n,-,0
0.06179424313295151,0.004034757614135742,0.09925080181816372,16.0,0.007997191167097854,y,4,0.003439188003540039,n,-,0
0.06015881868287296,0.005158901214599609,0.7202777367399325,128.0,0.006327910656116992,y,7,0.004372835159301758,n,-,0
0.059833179888490594,0.005959987640380859,0.49917895309865706,32.0,0.004506057101564989,y,5,0.005164146423339844,n,-,0
0.05817350848645947,0.005383968353271484,2.8046081614640768,64.0,0.006765940868009939,y,6,0.004311084747314453,n,-,0
0.057966610317262766,0.0043408870697021484,0.8304805217883185,16.0,0.004536692679472362,y,4,0.003407001495361328,n,-,0
0.0568772825849099,0.00481414794921875,0.6119442787926392,128.0,0.0034338088143885497,y,7,0.004148006439208984,n,-,0
0.05676474269255634,0.003659963607788086,0.5038188364895385,32.0,0.002384972121240078,y,5,0.0030281543731689453,n,-,0
0.0564083814420982,0.004747867584228516,2.9450902534984644,32.0,0.004148242343381553,y,5,0.003966093063354492,n,-,0
0.05606372923837944,0.00777435302734375,0.19839458395983983,128.0,0.002700680996058843,y,7,0.0066258907318115234,n,-,0
0.055879857016825296,0.0026590824127197266,5.710836775512021,8.0,0.0073704375371099915,y,3,0.0020020008087158203,n,-,0
0.05575458329851297,0.004664897918701172,0.0,32.0,0.002953049559283339,y,5,0.004027843475341797,n,-,0
0.055571718569737104,0.0031328201293945312,2.9669482864685732,16.0,0.005278815311024569,y,4,0.002485990524291992,n,-,0
0.055504346020807525,0.006457090377807617,0.036044027943274895,32.0,0.0018641108084883316,y,5,0.0051996707916259766,n,-,0
0.05543581666226421,0.005789995193481445,2.051691851016298,16.0,0.0024710463303261273,y,4,0.004431724548339844,n,-,0
0.05534624226818549,0.00785684585571289,0.5086339147991121,64.0,0.0015784668085237947,y,6,0.006623983383178711,n,-,0
0.05524303396910103,0.005918979644775391,3.9962534168502164,16.0,0.003297732127918867,y,4,0.004841327667236328,n,-,0
0.05506649041255106,0.005326032638549805,0.4904463925286901,64.0,0.002494474912507428,y,6,0.004502058029174805,n,-,0
0.055035909828405345,0.004058837890625,1.1952776087521322,8.0,0.0029763333224040126,y,3,0.002980947494506836,n,-,0
0.05485839957463533,0.005103111267089844,0.24663799998682884,64.0,0.002228093115551885,y,6,0.004239320755004883,n,-,0
0.05483157576382604,0.005838155746459961,0.7458898687757991,16.0,0.0019972229850122643,y,4,0.0046498775482177734,n,-,0
0.054590638837189204,0.005964994430541992,1.6687099066873963,64.0,0.0026776806543718002,y,6,0.005047798156738281,n,-,0
0.054552344802462585,0.006826877593994141,0.18393681471889672,32.0,0.0017142702884804333,y,5,0.005576133728027344,n,-,0
0.05428842145768864,0.004648923873901367,4.462675719216544,32.0,0.004141608483868508,y,5,0.0035593509674072266,n,-,0
0.05424540065966153,0.0025098323822021484,0.03549473111786696,8.0,0.003312435785500936,y,3,0.001856088638305664,n,-,0
0.05412596164077,0.0048182010650634766,0.45432801385112637,64.0,0.0021903689891599374,y,6,0.0042040348052978516,n,-,0
0.05404342879525039,0.004010200500488281,0.9351056562891447,64.0,0.001967547289608504,y,6,0.00337982177734375,n,-,0
0.053847471369028364,0.0037419795989990234,7.022509202876941,16.0,0.0047973270976441156,y,4,0.002913951873779297,n,-,0
0.05346773532773315,0.00445103645324707,0.24717799122458156,64.0,0.002961569895614505,y,6,0.003777027130126953,n,-,0
0.05334957778593015,0.00316619873046875,2.349450195687824,8.0,0.004579577003068448,y,3,0.0025298595428466797,n,-,0
0.053145147457868316,0.004416942596435547,0.19295979742485592,64.0,0.0022706944404679774,y,6,0.003782033920288086,n,-,0
0.05298967630674316,0.005568981170654297,0.5389630539835807,128.0,0.0015964170504789842,y,7,0.004454135894775391,n,-,0
0.0529658681743244,0.0025730133056640625,1.8120202233478697,8.0,0.0022337440258957007,y,3,0.001956939697265625,n,-,0
0.05279292477413802,0.005716800689697266,0.41156060574160724,95.27429585881083,0.0017326027865553599,y,7,0.005095005035400391,y,y,0
0.052740441356016486,0.005390167236328125,0.8905918081098483,47.23692271866013,0.0015070545485297872,y,6,0.004763126373291016,y,y,0
0.05263238877663528,0.003100156784057617,5.039901277572144,16.0,0.00336777739151125,y,4,0.002354860305786133,n,-,0
0.05244877974489218,0.00450897216796875,0.3276938237011267,64.0,0.002093982649757776,y,6,0.0038001537322998047,n,-,0
0.05238730118897755,0.0024449825286865234,2.488329359861058,8.0,0.0034372686110782304,y,3,0.0018301010131835938,n,-,0
0.05225631165783939,0.00508427619934082,0.2124809846772465,64.0,0.0019121807236755506,y,6,0.004477024078369141,n,-,0
0.05221689671126611,0.003263235092163086,1.25976668074091,16.0,0.0021498049608149783,y,4,0.002646923065185547,n,-,0
0.05210552690967943,0.004176139831542969,1.5168195945082241,32.0,0.0026076959654700274,y,5,0.003538846969604492,n,-,0
0.051973025201220754,0.004759073257446289,0.4582727404834036,128.0,0.001750146294643696,y,7,0.004105091094970703,n,-,0
0.05185329630471326,0.0044705867767333984,9.902493503507147,8.0,0.005852678608187198,y,3,0.002727031707763672,n,-,0
0.05179039568050874,0.0031919479370117188,0.0,16.0,0.0026734296308929466,y,4,0.0025720596313476562,n,-,0
0.05172362777940832,0.003097057342529297,0.9755736499939536,16.0,0.002643559231782227,y,4,0.0024831295013427734,n,-,0
0.05164827457708893,0.0041620731353759766,0.23368608138447441,64.0,0.0013657779653473805,y,6,0.0035490989685058594,n,-,0
0.05163075152414262,0.005496978759765625,0.6781294014345297,32.0,0.001128113470857912,y,5,0.00436711311340332,n,-,0
0.05156067573767483,0.0036242008209228516,3.6032355359715105,32.0,0.0024775649831720353,y,5,0.002990245819091797,n,-,0
0.05146535993366838,0.0049741268157958984,0.24926809476017533,92.9622528652721,0.0014594580411646271,y,7,0.004146099090576172,y,y,0
0.05132878102547075,0.008059263229370117,9.23836621343328,16.0,0.004332160667427346,y,4,0.005886077880859375,n,-,0
0.05121850586622789,0.006818056106567383,0.19177974347935303,64.0,0.0017286059573802407,y,6,0.0057179927825927734,n,-,0
0.05120276927355326,0.004553079605102539,0.0,32.0,0.0009803123289324662,y,5,0.0038619041442871094,n,-,0
0.051174779389834404,0.003542184829711914,3.0722195923795734,16.0,0.0017071159602019164,y,4,0.002435922622680664,n,-,0
0.05116754719331273,0.005240917205810547,0.0,32.0,0.0006397900669554865,y,5,0.0045490264892578125,n,-,0
0.0511569330263483,0.004458904266357422,2.678931514826804,16.0,0.0010118080547885991,y,4,0.003456592559814453,n,-,0
0.051120567138667,0.005658149719238281,0.2826510499078515,256.0,0.0005804946658014257,y,8,0.00490117073059082,n,-,0
0.05108230044802064,0.0048100948333740234,6.826289924105155,32.0,0.0017919765976622945,y,5,0.004043102264404297,n,-,0
0.051055428216787324,0.003790140151977539,1.9071551120637749,8.0,0.002335402445297203,y,3,0.0031540393829345703,n,-,0
0.05104887567668883,0.005436897277832031,0.0,16.0,0.0008786919190196212,y,4,0.004290103912353516,n,-,0
0.051025157240244035,0.004806995391845703,1.4536344409472108,32.0,0.0010496497016562938,y,5,0.0037720203399658203,n,-,0
0.0510144673602045,0.003534078598022461,0.22006878480318648,32.0,0.000670379502110153,y,5,0.0028862953186035156,n,-,0
0.05100798535391762,0.005460023880004883,1.4199027400313482,16.0,0.0007772571307426064,y,4,0.004840850830078125,n,-,0
0.05099007352389223,0.006066083908081055,1.0612584018117657,64.0,0.0008102160910584369,y,6,0.005331993103027344,n,-,0
0.050982313256316705,0.003675222396850586,1.5716570151504767,16.0,0.0010504082803916167,y,4,0.002521991729736328,n,-,0
0.05097444518454619,0.003773927688598633,0.6997123887417265,16.0,0.0009092151886661258,y,4,0.0029320716857910156,n,-,0
0.05095768377095136,0.003984928131103516,0.34335198031731895,64.0,0.0006258113237236847,y,6,0.003364086151123047,n,-,0
